Data,Class
87728,1
88110,1
88525,1
88582,1
89011,1
89011,1
89055,1
89055,1
90089,1
90089,1
90089,1
90678,1
90539,1
90599,1
91035,1
90858,1
90924,1
90924,1
90981,1
91591,1
91344,1
91578,1
91578,1
92327,1
92379,1
92464,1
92464,1
92607,1
92607,1
93562,1
93562,1
93382,1
93475,1
93748,1
94039,1
94039,1
94039,1
94616,1
94529,1
94859,1
95234,1
95318,1
96116,1
96116,1
95870,1
95918,1
95858,1
95858,1
96204,1
96699,1
95976,1
97322,1
97322,1
97647,1
97203,1
98219,1
98298,1
98148,1
98288,1
99027,1
99027,1
99027,1
99477,1
99477,1
99063,1
99809,1
99541,1
99632,1
99591,1
99390,1
99758,1
100589,1
100589,1
100589,1
100521,1
100521,1
100111,1
100151,1
100285,1
101160,1
101447,1
101447,1
101620,1
101620,1
102428,1
101963,1
101980,1
102557,1
102557,1
102877,1
102877,1
102440,1
103499,1
103789,1
103789,1
103625,1
103347,1
103347,1
104113,1
103736,1
104570,1
104915,1
104702,1
104498,1
105141,1
104171,1
105249,1
105249,1
104763,1
105629,1
105164,1
104804,1
105306,1
105404,1
105404,1
105144,1
105634,1
105701,1
106189,1
105650,1
105650,1
106247,1
105626,1
106603,1
106378,1
106221,1
106298,1
106298,1
105532,1
105103,1
105530,1
104786,1
104602,1
103669,1
103299,1
103299,1
101326,1
101326,1
100267,1
100267,1
100267,1
97624,1
96571,1
95060,1
93779,1
89088,1
86158,1
86158,1
81167,1
81167,1
78331,1
76184,1
76184,1
76184,1
65902,1
65404,1
65139,1
65139,1
65953,1
65330,1
65491,1
65414,1
65157,1
64856,1
65364,1
65363,1
65307,1
66023,1
65967,1
66017,1
67002,1
67333,1
67711,1
68531,1
68454,1
68454,1
68940,1
68940,1
68940,1
70289,1
70307,1
70441,1
70560,1
70792,1
70749,1
70036,1
69901,1
69901,1
70821,1
70821,1
71264,1
72244,1
72244,1
72245,1
72674,1
72738,1
73006,1
73006,1
73006,1
74581,1
74281,1
74863,1
74721,1
74650,1
75160,1
75109,1
75117,1
75527,1
75873,1
76235,1
76745,1
77092,1
77932,1
77978,1
77997,1
78478,1
78728,1
78831,1
78627,1
78627,1
78627,1
79462,1
79519,1
79717,1
80085,1
80085,1
79965,1
80476,1
81051,1
81027,1
81189,1
81189,1
81189,1
81189,1
81915,1
81172,1
81888,1
82113,1
82449,1
82659,1
82659,1
82952,1
82952,1
83531,1
83747,1
83747,1
83568,1
83867,1
84146,1
84146,1
84146,1
84792,1
84959,1
85136,1
85269,1
85286,1
85542,1
85788,1
85788,1
86705,1
86023,1
86285,1
86864,1
86864,1
86808,1
87350,1
87358,1
87358,1
87358,1
87331,1
87331,1
87776,1
87895,1
87895,1
88590,1
88219,1
88367,1
88905,1
88905,1
88905,1
89370,1
89370,1
89904,1
90021,1
89872,1
89872,1
90179,1
90052,1
90595,1
90595,1
90595,1
90621,1
90905,1
89751,1
89213,1
85275,1
81521,1
79392,1
77180,1
77180,1
69830,1
67609,1
65888,1
63853,1
62491,1
61258,1
61258,1
61258,1
58911,1
58088,1
57798,1
57789,1
57789,1
57789,1
57789,1
57789,1
60600,1
62185,1
62054,1
61723,1
62018,1
62048,1
62254,1
62094,1
61776,1
61776,1
61208,1
61293,1
61293,1
60905,1
61578,1
61695,1
61695,1
61980,1
62333,1
62128,1
62421,1
62861,1
62626,1
63160,1
63726,1
63726,1
64190,1
64142,1
64143,1
65030,1
65053,1
65427,1
65384,1
65384,1
65814,1
66209,1
66232,1
66232,1
66307,1
66812,1
67454,1
67146,1
66683,1
66171,1
62983,1
62983,1
60524,1
59026,1
59026,1
56367,1
56367,1
56367,1
47076,1
47076,1
42886,1
43507,1
46156,1
45812,1
45812,1
44615,1
44204,1
43678,1
43678,1
44805,1
45372,1
45372,1
45997,1
46522,1
46257,1
46243,1
46457,1
46075,1
47196,1
47196,1
47196,1
47196,1
47344,1
48256,1
48256,1
49038,1
48835,1
48835,1
49551,1
49551,1
49915,1
50913,1
50914,1
50914,1
51741,1
51825,1
51704,1
52461,1
52271,1
52271,1
52475,1
52475,1
53867,1
53605,1
53605,1
53058,1
53058,1
52899,1
53130,1
53130,1
53336,1
53083,1
53364,1
53389,1
53251,1
54240,1
54371,1
54331,1
54769,1
54995,1
55550,1
55563,1
58155,1
58155,1
58155,1
61805,1
62200,1
62200,1
62920,1
62920,1
63409,1
63506,1
63324,1
63510,1
63510,1
64224,1
63996,1
63996,1
64782,1
64889,1
64638,1
65447,1
65425,1
65368,1
65486,1
65470,1
65470,1
66410,1
66632,1
66727,1
67335,1
67258,1
67104,1
67719,1
67911,1
67911,1
68513,1
68512,1
69253,1
69347,1
68523,1
68829,1
68829,1
68666,1
69184,1
69910,1
69417,1
69900,1
69900,1
69837,1
70130,1
70130,1
70769,1
70769,1
70947,1
71051,1
71047,1
71594,1
71770,1
72048,1
72048,1
71928,1
71928,1
72358,1
72074,1
72074,1
72689,1
73040,1
73040,1
73040,1
73311,1
73757,1
73667,1
74013,1
73825,1
73749,1
73749,1
73680,1
74017,1
74112,1
74356,1
74386,1
74949,1
75206,1
75206,1
74963,1
75999,1
75999,1
75828,1
76380,1
76380,1
76380,1
73720,1
70772,1
67237,1
67237,1
67237,1
67237,1
47785,1
47785,1
41346,1
30037,1
30037,1
171,0
171,0
171,0
-112,0
478,0
34,0
184,0
289,0
218,0
140,0
364,0
120,0
120,0
11,0
11,0
788,0
693,0
693,0
21190,1
21435,1
21571,1
21602,1
21602,1
22405,1
22405,1
22946,1
23275,1
23917,1
23917,1
23803,1
23717,1
24386,1
24386,1
24863,1
25320,1
25320,1
25437,1
25790,1
26402,1
26402,1
26865,1
27458,1
27335,1
27335,1
28691,1
28691,1
28436,1
28978,1
28982,1
29263,1
29704,1
29828,1
30266,1
30362,1
30356,1
30783,1
30783,1
30783,1
31843,1
31940,1
31848,1
32177,1
32186,1
32186,1
32746,1
32826,1
33212,1
33174,1
33391,1
33391,1
33391,1
34080,1
34080,1
34556,1
34205,1
34503,1
35017,1
35131,1
34944,1
35662,1
35662,1
35949,1
35949,1
36148,1
35737,1
35882,1
36411,1
36599,1
36706,1
36702,1
36702,1
37259,1
37548,1
37638,1
37586,1
37747,1
38198,1
38198,1
39149,1
39149,1
39106,1
39456,1
39142,1
39505,1
40216,1
40078,1
39779,1
39779,1
38303,1
33465,1
33465,1
28263,1
7,0
21,0
21,0
-17,0
-17,0
657,0
108,0
108,0
323,0
131,0
-54,0
-54,0
533,0
533,0
236,0
415,0
174,0
68,0
68,0
428,0
428,0
166,0
166,0
387,0
383,0
383,0
279,0
481,0
277,0
126,0
335,0
335,0
18,0
18,0
648,0
212,0
212,0
151,0
151,0
176,0
366,0
439,0
135,0
45,0
219,0
219,0
3,0
443,0
443,0
443,0
212,0
242,0
248,0
270,0
232,0
480,0
175,0
175,0
168,0
224,0
55,0
371,0
595,0
-11,0
-11,0
263,0
212,0
414,0
414,0
319,0
300,0
91,0
197,0
126,0
107,0
107,0
185,0
169,0
169,0
112,0
112,0
190,0
190,0
238,0
292,0
104,0
104,0
325,0
288,0
288,0
176,0
215,0
215,0
215,0
27,0
27,0
275,0
275,0
306,0
306,0
320,0
320,0
150,0
88,0
88,0
88,0
460,0
460,0
260,0
352,0
221,0
126,0
-13,0
45,0
45,0
205,0
-26,0
-26,0
-26,0
89,0
-198,0
25,0
154,0
-94,0
117,0
13,0
-100,0
253,0
402,0
402,0
67,0
67,0
229,0
229,0
-107,0
578,0
302,0
230,0
230,0
195,0
195,0
32,0
32,0
294,0
79,0
320,0
-118,0
-74,0
386,0
108,0
-244,0
174,0
253,0
131,0
-177,0
-177,0
230,0
-159,0
-88,0
-88,0
-88,0
78,0
280,0
307,0
126,0
73,0
-112,0
-64,0
241,0
400,0
8,0
8,0
-104,0
-103,0
-103,0
340,0
441,0
-68,0
-68,0
164,0
174,0
401,0
-171,0
69,0
223,0
223,0
353,0
169,0
169,0
169,0
-38,0
-38,0
-38,0
318,0
30,0
-137,0
219,0
219,0
-128,0
333,0
285,0
285,0
-63,0
-63,0
-181,0
-181,0
178,0
427,0
94,0
43,0
-60,0
152,0
152,0
-303,0
-303,0
352,0
225,0
-108,0
86,0
38,0
-30,0
-233,0
-233,0
442,0
301,0
21,0
126,0
-105,0
-338,0
364,0
37,0
37,0
-6,0
21,0
4,0
126,0
217,0
217,0
-52,0
42,0
152,0
-157,0
-157,0
-157,0
460,0
-180,0
-155,0
-6,0
-74,0
-108,0
287,0
120,0
-102,0
-85,0
-162,0
-162,0
-162,0
12,0
248,0
14,0
14,0
-70,0
-70,0
-84,0
305,0
-345,0
-119,0
-119,0
-244,0
91,0
207,0
255,0
-20,0
-20,0
22,0
22,0
22,0
-194,0
141,0
-211,0
-211,0
4,0
-92,0
-229,0
41,0
278,0
-83,0
-83,0
-135,0
-261,0
191,0
-69,0
-69,0
-27,0
-27,0
-293,0
-293,0
-293,0
-215,0
-108,0
-108,0
-108,0
-154,0
-154,0
123,0
32,0
32,0
51,0
-187,0
-187,0
283,0
103,0
103,0
-227,0
-46,0
-46,0
-46,0
-279,0
34,0
73,0
-66,0
-66,0
-19,0
-19,0
-191,0
-398,0
319,0
-307,0
-136,0
-75,0
-165,0
-114,0
198,0
3,0
-85,0
-126,0
-234,0
-234,0
-110,0
-10,0
-10,0
-151,0
-168,0
-168,0
-26,0
129,0
-429,0
-216,0
-216,0
-82,0
-82,0
-82,0
0,0
0,0
-209,0
-161,0
-291,0
-291,0
-319,0
-226,0
-94,0
-291,0
-175,0
-175,0
-468,0
71,0
44,0
-425,0
-425,0
-425,0
-196,0
-448,0
-339,0
-17,0
-149,0
-149,0
-332,0
-223,0
-354,0
-181,0
-181,0
-342,0
-367,0
-226,0
-226,0
-416,0
-207,0
73,0
-415,0
-198,0
-198,0
-273,0
-273,0
-29,0
42,0
42,0
-358,0
-518,0
-315,0
-101,0
-101,0
58,0
-192,0
-192,0
-192,0
-262,0
-298,0
-335,0
-335,0
-73,0
-132,0
-379,0
-287,0
-176,0
-176,0
-15,0
-15,0
-249,0
-249,0
-124,0
-124,0
-388,0
30,0
-69,0
-405,0
-313,0
-313,0
-281,0
-357,0
-357,0
109,0
-356,0
-179,0
-104,0
-216,0
-216,0
-545,0
-134,0
-134,0
-289,0
-289,0
-324,0
-324,0
-532,0
-532,0
210,0
210,0
-208,0
-234,0
-130,0
-241,0
-469,0
-468,0
-139,0
-139,0
-192,0
-350,0
-173,0
-261,0
-261,0
-162,0
89,0
89,0
-453,0
-428,0
-428,0
-532,0
-188,0
-188,0
-412,0
-455,0
-333,0
-333,0
-333,0
-27,0
-27,0
-47,0
-566,0
-566,0
-536,0
-670,0
-235,0
-93,0
-552,0
-481,0
-446,0
-441,0
-472,0
-472,0
-283,0
-155,0
-529,0
-529,0
-433,0
-522,0
-522,0
-522,0
-561,0
-561,0
-398,0
-376,0
-469,0
-219,0
30,0
-318,0
-324,0
-324,0
-467,0
-602,0
-93,0
-144,0
-144,0
-506,0
-357,0
-409,0
-689,0
-250,0
-413,0
-413,0
-437,0
-437,0
-464,0
-421,0
-421,0
-147,0
-409,0
-304,0
-304,0
-304,0
-422,0
-603,0
-467,0
-467,0
-176,0
-638,0
-550,0
-504,0
-504,0
-537,0
-154,0
-604,0
-473,0
-574,0
-574,0
-725,0
-251,0
-92,0
-493,0
-493,0
-493,0
-579,0
-559,0
-137,0
-661,0
-456,0
-456,0
-456,0
-537,0
-21,0
-317,0
-683,0
-633,0
-529,0
-529,0
-205,0
-205,0
-205,0
-461,0
-575,0
-825,0
-501,0
-86,0
-594,0
-389,0
-389,0
-454,0
-454,0
-272,0
-272,0
-514,0
-628,0
-614,0
-617,0
-749,0
-201,0
-548,0
-543,0
-543,0
-560,0
-838,0
-489,0
-489,0
-468,0
-527,0
-527,0
-641,0
-535,0
-227,0
-438,0
-628,0
-628,0
-628,0
-493,0
-493,0
-294,0
-294,0
-589,0
-515,0
-515,0
-677,0
-400,0
-505,0
-658,0
-658,0
-518,0
-544,0
-536,0
-322,0
-322,0
-633,0
-553,0
-553,0
-616,0
-616,0
-616,0
-302,0
-764,0
-651,0
-582,0
-752,0
-441,0
-441,0
-252,0
-252,0
-509,0
-488,0
-330,0
-330,0
-740,0
-686,0
-452,0
-810,0
-624,0
-532,0
-532,0
-710,0
-464,0
-420,0
-576,0
-623,0
-526,0
-526,0
-866,0
-345,0
-345,0
-711,0
-643,0
-643,0
-634,0
-622,0
-452,0
-630,0
-531,0
-520,0
-615,0
-615,0
-210,0
-210,0
-536,0
-666,0
-666,0
-666,0
-843,0
-602,0
-201,0
-410,0
-575,0
-793,0
-701,0
-701,0
-252,0
-252,0
-409,0
-665,0
-480,0
-513,0
-744,0
-280,0
-656,0
-656,0
-671,0
-671,0
-741,0
-691,0
-415,0
-564,0
-685,0
-536,0
-469,0
-469,0
-506,0
-245,0
-596,0
-761,0
-661,0
-538,0
-689,0
-689,0
-659,0
-703,0
-782,0
-782,0
-833,0
-367,0
-394,0
-394,0
-796,0
-619,0
-632,0
-816,0
-529,0
-297,0
-590,0
-632,0
-562,0
-562,0
-807,0
-807,0
-366,0
-593,0
-630,0
-630,0
-597,0
-742,0
-326,0
-326,0
-468,0
-630,0
-573,0
-583,0
-583,0
-374,0
-374,0
-374,0
-374,0
-669,0
-669,0
-756,0
-433,0
-433,0
-656,0
-656,0
-441,0
-673,0
-764,0
-199,0
-749,0
-535,0
-620,0
-620,0
-620,0
-340,0
-375,0
-634,0
-714,0
-714,0
-577,0
-915,0
-915,0
-422,0
-284,0
-606,0
-735,0
-735,0
-861,0
-695,0
-695,0
-623,0
-917,0
-943,0
-751,0
-662,0
-958,0
-404,0
-752,0
-826,0
-727,0
-782,0
-935,0
-554,0
-750,0
-725,0
-697,0
-697,0
-641,0
-517,0
-517,0
-517,0
-608,0
-803,0
-711,0
-775,0
-842,0
-870,0
-555,0
-489,0
-783,0
-783,0
-766,0
-780,0
-780,0
-378,0
-464,0
-853,0
-748,0
-748,0
-1034,0
-566,0
-947,0
-709,0
-682,0
-682,0
-819,0
-714,0
-620,0
-959,0
-989,0
-839,0
-839,0
-864,0
-390,0
-775,0
-742,0
-748,0
-791,0
-945,0
-542,0
-542,0
-542,0
-805,0
-991,0
-787,0
-697,0
-942,0
-1008,0
-860,0
-860,0
-852,0
-852,0
-499,0
-499,0
-821,0
-740,0
-750,0
-960,0
-738,0
-738,0
-397,0
-397,0
-397,0
-688,0
-622,0
-622,0
-721,0
-1098,0
-733,0
-442,0
-442,0
-899,0
-899,0
-950,0
-950,0
-245,0
-245,0
-809,0
-809,0
-809,0
-814,0
-814,0
-814,0
-579,0
-812,0
-816,0
-816,0
-921,0
-869,0
-754,0
-565,0
-674,0
-674,0
-668,0
-668,0
-953,0
-468,0
-468,0
-468,0
-468,0
-468,0
-468,0
-465,0
-465,0
-663,0
-763,0
-815,0
-777,0
-898,0
-648,0
-648,0
-638,0
-638,0
-615,0
-615,0
-832,0
-832,0
-630,0
-781,0
-773,0
-773,0
-750,0
-761,0
-761,0
-437,0
-807,0
-857,0
-638,0
-638,0
-700,0
-700,0
-700,0
-611,0
-601,0
-803,0
-803,0
-803,0
-647,0
-660,0
-660,0
-786,0
-537,0
-537,0
-971,0
-520,0
-933,0
-969,0
-884,0
-985,0
-1068,0
-574,0
-912,0
-912,0
-709,0
-709,0
-816,0
-816,0
-670,0
-1036,0
-937,0
-896,0
-998,0
-998,0
-453,0
-715,0
-958,0
-767,0
-732,0
-732,0
-732,0
-732,0
-1013,0
-965,0
-965,0
-959,0
-959,0
-540,0
-998,0
-967,0
-791,0
-934,0
-934,0
-464,0
-857,0
-857,0
-973,0
-973,0
-1024,0
-1024,0
-1024,0
-1024,0
-1024,0
-1024,0
-1024,0
-941,0
-777,0
-727,0
-942,0
-942,0
-942,0
-908,0
-983,0
-983,0
-429,0
-958,0
-958,0
-958,0
-958,0
-958,0
-541,0
-820,0
-820,0
-791,0
-791,0
-791,0
-802,0
-802,0
-664,0
-885,0
-885,0
-885,0
-885,0
-846,0
-437,0
-831,0
-831,0
-831,0
-831,0
-871,0
-719,0
-608,0
-836,0
-699,0
-838,0
-868,0
-1053,0
-1037,0
-657,0
-876,0
-1045,0
-1045,0
-724,0
-907,0
-965,0
-965,0
-959,0
-874,0
-905,0
-905,0
-748,0
-748,0
-485,0
-485,0
-817,0
-729,0
-729,0
-729,0
-729,0
-692,0
-943,0
-886,0
-954,0
-954,0
-700,0
-700,0
-1073,0
-1039,0
-963,0
-928,0
-854,0
-955,0
-795,0
-925,0
-1074,0
-637,0
-975,0
-975,0
-975,0
-1113,0
-1113,0
-844,0
-786,0
-815,0
-910,0
-1006,0
-850,0
-678,0
-885,0
-785,0
-970,0
-1033,0
-1119,0
-752,0
-593,0
-920,0
-918,0
-829,0
-733,0
-955,0
-808,0
-531,0
-933,0
-941,0
-1034,0
-921,0
-997,0
-997,0
-997,0
-997,0
-997,0
-997,0
-1034,0
-1034,0
-535,0
-690,0
-690,0
-1072,0
-888,0
-1017,0
-1090,0
-614,0
-614,0
-903,0
-884,0
-891,0
-891,0
-1043,0
-1043,0
-1043,0
-1043,0
-924,0
-924,0
-982,0
-982,0
-815,0
-815,0
-877,0
-642,0
-851,0
-879,0
-863,0
-1013,0
-1244,0
-841,0
-841,0
-841,0
-897,0
-897,0
-993,0
-993,0
-665,0
-968,0
-855,0
-838,0
-838,0
-864,0
-566,0
-1040,0
-932,0
-888,0
-888,0
-1083,0
-918,0
-918,0
-817,0
-994,0
-961,0
-961,0
-808,0
-973,0
-503,0
-547,0
-547,0
-914,0
-1036,0
-1112,0
-919,0
-576,0
-911,0
-998,0
-998,0
-998,0
-998,0
-1134,0
-790,0
-790,0
-915,0
-735,0
-741,0
-741,0
-1010,0
-709,0
-648,0
-648,0
-789,0
-812,0
-616,0
-766,0
-987,0
-1048,0
-832,0
-832,0
-907,0
-1106,0
-1106,0
-1154,0
-882,0
-882,0
-847,0
-847,0
-778,0
-778,0
-703,0
-703,0
-811,0
-954,0
-630,0
-350,0
-350,0
-1004,0
-988,0
-1003,0
-1003,0
-784,0
-784,0
-784,0
-1033,0
-1033,0
-883,0
-1069,0
-782,0
-552,0
-552,0
-902,0
-902,0
-690,0
-956,0
-702,0
-702,0
-726,0
-1003,0
-1003,0
-906,0
-1043,0
-1043,0
-1043,0
-1043,0
-1043,0
-1060,0
-776,0
-776,0
-1146,0
-1146,0
-602,0
-602,0
-1067,0
-1067,0
-1098,0
-1145,0
-1086,0
-1086,0
-1062,0
-1062,0
-950,0
-905,0
-1194,0
-868,0
-910,0
-1118,0
-1118,0
-974,0
-999,0
-999,0
-1081,0
-716,0
-1036,0
-864,0
-880,0
-988,0
-914,0
-938,0
-709,0
-1076,0
-1085,0
-971,0
-971,0
-1039,0
-883,0
-747,0
-997,0
-987,0
-987,0
-876,0
-876,0
-977,0
-670,0
-670,0
-959,0
-1050,0
-949,0
-799,0
-799,0
-799,0
-799,0
-922,0
-941,0
-944,0
-999,0
-999,0
-775,0
-775,0
-785,0
-785,0
-785,0
-932,0
-982,0
-1096,0
-753,0
-719,0
-790,0
-790,0
-746,0
-746,0
-746,0
-945,0
-1319,0
-1319,0
-1319,0
-1136,0
-1033,0
-1033,0
-1166,0
-1166,0
-1166,0
-1166,0
-1041,0
-993,0
-844,0
-925,0
-1108,0
-1108,0
-895,0
-970,0
-970,0
-953,0
-953,0
-1018,0
-1018,0
-1018,0
-950,0
-1075,0
-1260,0
-1260,0
-1054,0
-1054,0
-1165,0
-923,0
-1113,0
-1219,0
-763,0
-1173,0
-1091,0
-1059,0
-1059,0
-1059,0
-1132,0
-789,0
-789,0
-1204,0
-1017,0
-1017,0
-1238,0
-1279,0
-948,0
-1140,0
-1082,0
-1082,0
-1171,0
-1171,0
-881,0
-881,0
-1166,0
-1058,0
-981,0
-981,0
-967,0
-967,0
-1048,0
-1048,0
-1090,0
-1264,0
-972,0
-972,0
-945,0
-945,0
-1032,0
-1032,0
-1157,0
-1157,0
-1141,0
-827,0
-1051,0
-1121,0
-1202,0
-1202,0
-1202,0
-834,0
-834,0
-834,0
-1017,0
-1180,0
-1363,0
-1073,0
-703,0
-703,0
-1263,0
-1291,0
-1267,0
-926,0
-745,0
-1374,0
-1251,0
-1251,0
-1164,0
-1349,0
-1103,0
-1103,0
-1125,0
-1280,0
-1242,0
-1244,0
-1244,0
-1231,0
-936,0
-1130,0
-1096,0
-987,0
-987,0
-1417,0
-1417,0
-1401,0
-1401,0
-1212,0
-1208,0
-1271,0
-1271,0
-851,0
-926,0
-1136,0
-1268,0
-1268,0
-1312,0
-1275,0
-947,0
-1171,0
-1171,0
-1284,0
-1194,0
-1370,0
-1370,0
-928,0
-928,0
-1315,0
-1300,0
-1306,0
-1190,0
-1190,0
-1160,0
-933,0
-933,0
-1321,0
-1105,0
-1162,0
-1253,0
-1234,0
-1234,0
-1038,0
-1038,0
-1166,0
-1001,0
-1093,0
-1093,0
-1093,0
-1134,0
-1273,0
-1344,0
-1326,0
-1326,0
-1173,0
-877,0
-877,0
-1259,0
-1259,0
-1260,0
-1323,0
-1378,0
-928,0
-851,0
-1011,0
-1274,0
-1274,0
-1206,0
-1325,0
-1463,0
-1198,0
-938,0
-1319,0
-1355,0
-1355,0
-1285,0
-1430,0
-1230,0
-938,0
-1269,0
-1279,0
-1279,0
-1190,0
-1352,0
-1352,0
-997,0
-997,0
-1137,0
-1171,0
-1171,0
-1443,0
-1443,0
-1105,0
-1105,0
-1394,0
-1194,0
-1116,0
-1116,0
-1351,0
-1351,0
-947,0
-650,0
-650,0
-1121,0
-1121,0
-1121,0
-1174,0
-1483,0
-1483,0
-927,0
-1097,0
-1097,0
-1097,0
-1097,0
-1097,0
-1599,0
-1371,0
-1002,0
-1262,0
-1181,0
-1181,0
-1181,0
-1181,0
-984,0
-984,0
-1363,0
-1308,0
-1143,0
-1143,0
-1254,0
-1347,0
-1347,0
-1073,0
-1462,0
-1438,0
-1394,0
-1394,0
-1500,0
-1328,0
-1011,0
-1011,0
-1147,0
-1147,0
-1272,0
-1480,0
-944,0
-1050,0
-1289,0
-1289,0
-1140,0
-1193,0
-1109,0
-1205,0
-1028,0
-1028,0
-1099,0
-1252,0
-1139,0
-1130,0
-1130,0
-1342,0
-1234,0
-961,0
-1245,0
-1293,0
-1247,0
-1135,0
-1224,0
-1457,0
-1411,0
-966,0
-966,0
-1158,0
-1158,0
-1158,0
-1142,0
-1476,0
-1363,0
-891,0
-925,0
-1191,0
-1191,0
-1346,0
-1346,0
-1507,0
-1100,0
-982,0
-1371,0
-1337,0
-1430,0
-1430,0
-1470,0
-921,0
-849,0
-1158,0
-1158,0
-1158,0
-1243,0
-1447,0
-995,0
-1042,0
-1415,0
-1415,0
-1381,0
-1283,0
-1440,0
-1440,0
-1440,0
-1166,0
-1318,0
-1256,0
-1177,0
-1305,0
-1305,0
-1383,0
-1031,0
-1068,0
-1419,0
-1364,0
-1385,0
-1382,0
-1539,0
-1304,0
-1304,0
-1304,0
-1304,0
-1416,0
-1327,0
-1327,0
-1277,0
-1006,0
-1325,0
-1266,0
-1425,0
-1323,0
-1360,0
-1360,0
-1269,0
-1269,0
-1531,0
-1531,0
-1424,0
-1288,0
-1288,0
-1274,0
-1274,0
-1592,0
-1592,0
-1375,0
-1355,0
-1578,0
-1578,0
-1578,0
-1467,0
-1403,0
-1403,0
-1403,0
-1516,0
-1414,0
-1259,0
-1521,0
-1442,0
-1247,0
-1375,0
-1378,0
-1003,0
-1444,0
-1472,0
-1330,0
-1195,0
-1663,0
-1663,0
-1201,0
-1231,0
-1329,0
-1271,0
-1389,0
-1429,0
-1012,0
-1076,0
-1238,0
-1238,0
-1238,0
-1238,0
-1238,0
-1586,0
-1675,0
-1675,0
-1375,0
-1374,0
-1313,0
-1313,0
-1313,0
-1313,0
-1313,0
-1313,0
-1313,0
-1508,0
-1489,0
-1368,0
-1659,0
-1582,0
-1239,0
-1487,0
-1487,0
-1423,0
-1381,0
-1616,0
-1461,0
-1461,0
-1126,0
-1612,0
-1612,0
-1626,0
-1460,0
-1449,0
-1525,0
-1267,0
-1267,0
-1587,0
-1587,0
-1587,0
-1258,0
-1258,0
-1558,0
-1114,0
-1540,0
-1540,0
-1716,0
-1439,0
-1635,0
-1594,0
-1237,0
-1635,0
-1635,0
-1635,0
-1635,0
-1489,0
-1489,0
-1189,0
-1047,0
-1455,0
-1452,0
-1325,0
-1336,0
-1336,0
-1336,0
-1213,0
-1471,0
-1413,0
-1159,0
-1159,0
-1159,0
-1159,0
-1159,0
-1596,0
-1673,0
-1331,0
-1387,0
-1411,0
-1341,0
-1341,0
-1548,0
-1323,0
-1179,0
-1487,0
-1506,0
-1297,0
-1158,0
-1556,0
-1639,0
-1575,0
-1605,0
-1427,0
-1350,0
-1447,0
-1447,0
-1323,0
-1697,0
-1697,0
-1443,0
-1364,0
-1515,0
-1671,0
-1255,0
-1078,0
-1510,0
-1615,0
-1516,0
-1440,0
-1440,0
-1581,0
-1125,0
-1125,0
-1125,0
-1125,0
-1396,0
-1396,0
-1353,0
-1445,0
-1704,0
-1090,0
-1090,0
-1578,0
-1578,0
-1325,0
-1414,0
-1534,0
-1075,0
-1075,0
-1332,0
-1309,0
-1406,0
-1264,0
-1302,0
-1718,0
-1555,0
-1103,0
-1103,0
-1429,0
-1429,0
-1429,0
-1429,0
-1386,0
-1355,0
-1177,0
-1177,0
-1498,0
-1546,0
-1750,0
-1711,0
-1240,0
-1251,0
-1494,0
-1361,0
-1454,0
-1709,0
20537,0
20259,0
20346,0
20346,0
20414,0
20387,0
20353,0
20511,0
20423,0
20375,0
20579,0
20390,0
20368,0
20368,0
20368,0
20635,0
20569,0
20471,0
20340,0
20562,0
20562,0
20562,0
20562,0
20450,0
20544,0
20653,0
20561,0
20494,0
20494,0
20605,0
20620,0
20528,0
20459,0
20485,0
20498,0
20757,0
20651,0
20466,0
20560,0
20550,0
20550,0
20550,0
20622,0
20547,0
20547,0
20547,0
20482,0
20582,0
20535,0
20535,0
20535,0
20547,0
20547,0
20700,0
20624,0
20624,0
20624,0
20735,0
20735,0
20567,0
20705,0
20705,0
20712,0
20637,0
20637,0
20864,0
20864,0
20493,0
20643,0
20734,0
20678,0
20678,0
20678,0
20678,0
20678,0
20629,0
20629,0
20629,0
20700,0
20817,0
20616,0
20816,0
20694,0
20694,0
20694,0
20583,0
20738,0
20769,0
20769,0
20828,0
20492,0
20797,0
20645,0
20717,0
20717,0
20738,0
20780,0
20861,0
20861,0
20861,0
20664,0
20830,0
20830,0
20595,0
20595,0
20809,0
20806,0
20630,0
20684,0
20828,0
20860,0
20782,0
20782,0
20782,0
20782,0
20845,0
20881,0
20881,0
20597,0
20817,0
20721,0
20721,0
20721,0
20654,0
20654,0
20880,0
20787,0
20788,0
20738,0
20886,0
20753,0
20753,0
20888,0
20744,0
20635,0
20943,0
20888,0
20888,0
20888,0
20888,0
20773,0
20907,0
20734,0
20734,0
20927,0
20711,0
20711,0
20922,0
20802,0
21039,0
20942,0
20564,0
20564,0
20833,0
20702,0
20702,0
20702,0
20820,0
20688,0
20813,0
21071,0
21071,0
21071,0
21057,0
21057,0
20846,0
20971,0
20876,0
20876,0
20876,0
21061,0
20753,0
20753,0
21113,0
21113,0
20808,0
20969,0
21039,0
20958,0
20780,0
20978,0
20844,0
20844,0
20919,0
21043,0
21043,0
20941,0
20941,0
20846,0
20874,0
20874,0
20874,0
20874,0
21008,0
20919,0
20692,0
20970,0
21190,0
21112,0
21112,0
21073,0
21119,0
20912,0
21018,0
21018,0
21018,0
21018,0
21018,0
21287,0
21073,0
21015,0
21108,0
21066,0
21063,0
21024,0
21024,0
21081,0
21038,0
21097,0
21097,0
21077,0
21077,0
21077,0
21101,0
